Year,Age,Ht,Wt,BMI,G,GS,Cmp,Att,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds.1,Sk%,Y/A,AY/A,ANY/A,Y/G,W,L,T,4QC,GWD,Att.1,Yds.2,Y/A.1,TD.1,Y/G.1,2PM,Pts,PB,AP1
1992,23,74,222.0,28.5,15.0,13.0,302,471,64.12,3227,18,13,1,3.8,2.76,85.3,34,208,6.7,6.85,6.37,5.53,215.1,8.0,5.0,0.0,3.0,3.0,47,198,4.21,1,13.2,0.0,6,1,0
1995,39,75,218.0,27.2,16.0,16.0,377,606,62.21,4228,33,14,1,5.4,2.31,91.5,38,277,5.9,6.98,7.03,6.18,264.3,8.0,8.0,0.0,0.0,3.0,33,82,2.48,0,5.1,0.0,0,1,0
1989,23,72,230.0,31.2,8.0,8.0,103,195,52.82,1479,5,9,1,2.6,4.62,67.0,27,164,12.2,7.58,6.02,4.55,184.9,3.0,5.0,0.0,1.0,1.0,33,148,4.48,4,18.5,0.0,24,0,0
1998,30,77,231.0,27.4,11.0,6.0,105,205,51.22,1219,7,5,0,3.4,2.44,70.8,12,75,5.5,5.95,5.53,4.88,110.8,5.0,1.0,0.0,1.0,1.0,27,138,5.11,2,12.5,0.0,12,0,0
1985,22,76,212.0,25.8,6.0,4.0,34,81,41.98,548,1,8,1,1.2,9.88,29.8,20,150,19.8,6.77,2.57,0.57,91.3,1.0,3.0,0.0,0.0,1.0,29,205,7.07,0,34.2,0.0,0,0,0
2013,25,76,207.0,25.2,16.0,16.0,355,588,60.37,3913,24,17,2,4.1,2.89,81.7,58,399,9.0,6.65,6.17,5.0,244.6,8.0,8.0,0.0,4.0,3.0,40,238,5.95,1,14.9,0.0,6,0,0
2014,30,76,213.0,25.9,15.0,15.0,303,464,65.3,3265,18,6,0,3.9,1.29,93.4,45,229,8.8,7.04,7.23,6.14,217.7,8.0,7.0,0.0,3.0,3.0,49,254,5.18,1,16.9,0.0,6,0,0
2016,26,79,240.0,27.0,15.0,14.0,301,510,59.02,2957,15,16,0,2.9,3.14,72.2,27,206,5.0,5.8,4.97,4.34,197.1,8.0,6.0,0.0,2.0,2.0,30,131,4.37,2,8.7,0.0,12,0,0
2001,28,76,204.0,24.8,8.0,8.0,134,216,62.04,1465,5,7,1,2.3,3.24,76.3,31,196,12.6,6.78,5.79,4.27,183.1,1.0,7.0,0.0,0.0,1.0,36,241,6.69,1,30.1,0.0,6,0,0
1996,24,73,218.0,28.8,16.0,2.0,11,30,36.67,100,0,2,0,0.0,6.67,18.8,3,37,9.1,3.33,0.33,-0.82,6.3,0.0,0.0,0.0,0.0,2.0,39,171,4.38,5,10.7,0.0,48,0,0
2018,29,78,243.0,28.1,5.0,5.0,141,195,72.31,1413,7,4,0,3.6,2.05,96.0,9,47,4.4,7.25,7.04,6.5,282.6,4.0,1.0,0.0,2.0,2.0,9,17,1.89,0,3.4,0.0,0,0,0
1988,25,76,212.0,25.8,16.0,16.0,301,560,53.75,3808,24,16,0,4.3,2.86,77.6,57,442,9.2,6.8,6.37,5.07,238.0,10.0,6.0,0.0,3.0,3.0,93,624,6.71,6,39.0,0.0,36,1,0
2013,28,78,245.0,28.3,16.0,16.0,362,614,58.96,3912,19,22,3,3.1,3.58,73.1,48,324,7.3,6.37,5.38,4.5,244.5,8.0,8.0,0.0,2.0,4.0,27,131,4.85,1,8.2,0.0,6,0,0
1986,24,76,209.0,25.4,16.0,9.0,215,378,56.88,2727,8,17,1,2.1,4.5,67.9,47,362,11.1,7.21,5.61,4.14,170.4,3.0,6.0,0.0,1.0,2.0,41,255,6.22,1,15.9,0.0,6,0,0
1999,24,75,214.0,26.7,14.0,13.0,261,452,57.74,3032,14,14,1,3.1,3.1,75.6,27,176,5.6,6.71,5.93,5.23,216.6,4.0,9.0,0.0,1.0,2.0,46,138,3.0,2,9.9,0.0,12,0,0
1991,29,76,231.0,28.1,16.0,16.0,249,421,59.14,3564,28,11,1,6.7,2.61,97.9,7,59,1.6,8.47,8.62,8.34,222.8,14.0,2.0,0.0,2.0,5.0,15,6,0.4,1,0.4,0.0,6,1,0
1985,32,76,210.0,25.6,7.0,6.0,85,156,54.49,1311,7,5,0,4.5,3.21,84.1,11,86,6.6,8.4,7.86,6.83,187.3,5.0,1.0,0.0,2.0,3.0,20,29,1.45,2,4.1,0.0,12,0,0
2015,24,75,210.0,26.2,16.0,16.0,350,573,61.08,3987,32,13,3,5.6,2.27,91.1,31,230,5.1,6.96,7.05,6.31,249.2,7.0,9.0,0.0,4.0,4.0,33,138,4.18,0,8.6,0.0,0,1,0
2008,29,77,235.0,27.9,4.0,4.0,75,129,58.14,731,3,4,0,2.3,3.1,69.0,11,67,7.9,5.67,4.74,3.89,182.8,0.0,4.0,0.0,0.0,0.0,6,38,6.33,0,9.5,0.0,0,0,0
2007,32,74,215.0,27.6,3.0,3.0,55,86,63.95,624,8,1,0,9.3,1.16,111.8,5,46,5.5,7.26,8.59,7.62,208.0,2.0,1.0,0.0,0.0,0.0,6,26,4.33,0,8.7,0.0,0,0,0
1988,32,74,200.0,25.7,14.0,13.0,238,397,59.95,2981,18,10,1,4.5,2.52,87.9,34,223,7.9,7.51,7.28,6.19,212.9,8.0,5.0,0.0,2.0,2.0,38,132,3.47,3,9.4,0.0,18,0,0
2010,27,74,225.0,28.9,3.0,1.0,34,58,58.62,341,3,4,1,5.2,6.9,63.9,6,43,9.4,5.88,3.81,2.78,113.7,0.0,1.0,0.0,0.0,0.0,7,63,9.0,0,21.0,0.0,0,0,0
1991,33,73,193.0,25.5,10.0,9.0,187,285,65.61,2080,11,12,2,3.9,4.21,82.5,32,216,10.1,7.3,6.18,4.87,208.0,4.0,5.0,0.0,0.0,0.0,13,59,4.54,0,5.9,0.0,0,0,0
1991,31,76,215.0,26.2,9.0,9.0,149,248,60.08,1676,9,8,2,3.6,3.23,79.0,16,134,6.1,6.76,6.03,5.16,186.2,8.0,1.0,0.0,1.0,1.0,18,56,3.11,0,6.2,0.0,0,0,0
1990,23,75,195.0,24.4,7.0,6.0,85,156,54.49,968,4,5,0,2.6,3.21,68.5,20,147,11.4,6.21,5.28,3.84,138.3,0.0,6.0,0.0,0.0,0.0,12,79,6.58,0,11.3,0.0,0,0,0
2014,22,72,207.0,28.1,5.0,2.0,18,35,51.43,175,0,2,0,0.0,5.71,42.0,3,26,7.9,5.0,2.43,1.55,35.0,0.0,2.0,0.0,0.0,0.0,9,29,3.22,1,5.8,0.0,6,0,0
1994,24,77,230.0,27.3,15.0,15.0,201,350,57.43,2536,12,16,3,3.4,4.57,72.5,42,248,10.7,7.25,5.87,4.61,169.1,9.0,6.0,0.0,1.0,3.0,60,196,3.27,2,13.1,0.0,12,0,0
2014,31,75,231.0,28.9,15.0,15.0,370,561,65.95,3812,28,18,1,5.0,3.21,88.6,38,223,6.3,6.8,6.35,5.57,254.1,5.0,10.0,0.0,1.0,1.0,39,191,4.9,2,12.7,0.0,12,0,0
1993,31,75,227.0,28.4,5.0,5.0,85,162,52.47,992,2,7,0,1.2,4.32,57.4,2,11,1.2,6.12,4.43,4.3,198.4,2.0,3.0,0.0,1.0,2.0,5,3,0.6,0,0.6,0.0,0,0,0
1986,34,74,193.0,24.8,7.0,6.0,95,153,62.09,1157,12,5,1,7.8,3.27,97.9,10,98,6.1,7.56,7.66,6.59,165.3,4.0,2.0,0.0,1.0,2.0,8,16,2.0,1,2.3,0.0,6,0,0
2001,21,72,210.0,28.5,8.0,2.0,50,113,44.25,785,2,3,0,1.8,2.65,62.7,21,113,15.7,6.95,6.11,4.31,98.1,1.0,1.0,0.0,0.0,0.0,31,289,9.32,1,36.1,0.0,6,0,0
2014,25,76,240.0,29.2,16.0,16.0,380,616,61.69,4761,40,16,3,6.5,2.6,96.5,27,161,4.2,7.73,7.86,7.28,297.6,11.0,5.0,0.0,1.0,1.0,64,273,4.27,3,17.1,0.0,18,1,0
2005,26,75,212.0,26.5,16.0,16.0,256,423,60.52,2488,14,11,2,3.3,2.6,77.2,68,424,13.8,5.88,5.37,3.77,155.5,2.0,14.0,0.0,0.0,1.0,56,308,5.5,1,19.3,0.0,6,0,0
2004,29,76,235.0,28.6,14.0,14.0,279,474,58.86,3382,22,15,1,4.6,3.16,83.1,30,155,6.0,7.14,6.64,5.94,241.6,7.0,7.0,0.0,0.0,0.0,27,90,3.33,1,6.4,0.0,6,0,0
2013,30,74,225.0,28.9,9.0,9.0,193,290,66.55,2536,17,6,0,5.9,2.07,104.9,21,117,6.8,8.74,8.99,8.0,281.8,6.0,3.0,0.0,1.0,1.0,30,120,4.0,0,13.3,0.0,0,0,0
2006,25,77,228.0,27.0,16.0,16.0,284,460,61.74,3388,22,9,1,4.8,1.96,92.0,27,144,5.5,7.37,7.44,6.73,211.8,14.0,2.0,0.0,4.0,4.0,48,49,1.02,0,3.1,0.0,0,1,0
2004,27,76,225.0,27.4,16.0,16.0,288,474,60.76,3692,28,14,1,5.9,2.95,92.6,26,162,5.2,7.79,7.64,6.92,230.8,14.0,2.0,0.0,0.0,1.0,43,28,0.65,0,1.8,0.0,0,1,0
2015,23,77,236.0,28.0,16.0,16.0,355,606,58.58,4428,35,18,4,5.8,2.97,88.2,51,320,7.8,7.31,7.13,6.09,276.8,5.0,11.0,0.0,3.0,4.0,52,310,5.96,2,19.4,0.0,12,0,0
2006,23,77,225.0,26.7,12.0,11.0,214,377,56.76,2547,11,12,0,2.9,3.18,74.0,21,158,5.3,6.76,5.91,5.2,212.3,4.0,7.0,0.0,1.0,1.0,22,49,2.23,2,4.1,0.0,12,0,0
1995,24,76,223.0,27.1,7.0,1.0,14,29,48.28,112,0,1,0,0.0,3.45,44.0,6,43,17.1,3.86,2.31,0.69,16.0,0.0,1.0,0.0,0.0,0.0,9,23,2.56,0,3.3,0.0,0,0,0
1988,32,75,218.0,27.2,11.0,11.0,160,294,54.42,2327,17,8,0,5.8,2.72,88.4,12,120,3.9,7.91,7.85,7.15,211.5,7.0,4.0,0.0,1.0,1.0,33,88,2.67,5,8.0,0.0,30,1,0
1987,26,73,189.0,24.9,9.0,3.0,71,134,52.99,898,6,6,1,4.5,4.48,70.4,14,90,9.5,6.7,5.58,4.45,99.8,1.0,2.0,0.0,0.0,0.0,13,75,5.77,1,8.3,0.0,6,0,0
2002,25,76,225.0,27.4,16.0,16.0,373,601,62.06,3764,28,14,1,4.7,2.33,85.7,31,190,4.9,6.26,6.15,5.54,235.3,9.0,7.0,0.0,2.0,3.0,42,110,2.62,1,6.9,0.0,6,0,0
2010,25,76,217.0,26.4,16.0,16.0,357,571,62.52,3705,28,9,0,4.9,1.58,91.0,23,158,3.9,6.49,6.76,6.23,231.6,13.0,3.0,0.0,5.0,6.0,46,122,2.65,0,7.6,0.0,0,1,0
1994,31,75,215.0,26.9,12.0,9.0,125,202,61.88,1440,9,6,1,4.5,2.97,85.8,17,72,7.8,7.13,6.68,5.84,120.0,4.0,5.0,0.0,0.0,0.0,39,223,5.72,0,18.6,0.0,0,0,0
2008,32,75,230.0,28.7,16.0,16.0,321,476,67.44,3653,19,7,2,4.0,1.47,97.4,24,121,4.8,7.67,7.81,7.19,228.3,11.0,5.0,0.0,1.0,2.0,30,62,2.07,1,3.9,0.0,6,0,0
2002,32,73,215.0,28.4,15.0,15.0,245,416,58.89,2788,17,7,2,4.1,1.68,85.7,34,210,7.6,6.7,6.76,5.78,185.9,6.0,9.0,0.0,0.0,1.0,43,207,4.81,0,13.8,0.0,0,0,0
2009,24,78,245.0,28.3,16.0,16.0,315,499,63.13,3613,21,12,0,4.2,2.4,88.9,36,218,6.7,7.24,7.0,6.12,225.8,9.0,7.0,0.0,1.0,2.0,35,56,1.6,0,3.5,0.0,0,0,0
1994,25,74,222.0,28.5,16.0,16.0,363,582,62.37,3882,33,14,0,5.7,2.41,90.7,31,188,5.1,6.67,6.72,6.08,242.6,9.0,7.0,0.0,1.0,2.0,42,202,4.81,2,12.6,0.0,12,0,0
1997,27,73,215.0,28.4,14.0,14.0,264,435,60.69,3281,18,7,2,4.1,1.61,91.2,33,189,7.1,7.54,7.65,6.7,234.4,9.0,5.0,0.0,1.0,1.0,48,257,5.35,2,18.4,0.0,12,1,0
1992,26,72,230.0,31.2,10.0,10.0,123,213,57.75,1702,9,9,0,4.2,4.23,80.0,28,170,11.6,7.99,6.93,5.42,170.2,2.0,8.0,0.0,0.0,0.0,21,83,3.95,0,8.3,0.0,0,0,0
1986,25,77,224.0,26.6,16.0,16.0,273,469,58.21,3959,24,17,0,5.1,3.62,87.7,26,194,5.3,8.44,7.83,7.03,247.4,10.0,6.0,0.0,3.0,4.0,44,146,3.32,1,9.1,0.0,6,1,0
2012,33,72,209.0,28.3,16.0,16.0,422,670,62.99,5177,43,19,3,6.4,2.84,96.3,26,190,3.7,7.73,7.73,7.17,323.6,7.0,9.0,0.0,1.0,2.0,15,5,0.33,1,0.3,0.0,6,1,0
2001,32,74,222.0,28.5,16.0,16.0,314,510,61.57,3921,32,15,2,6.3,2.94,94.1,22,151,4.1,7.69,7.62,7.02,245.1,12.0,4.0,0.0,1.0,2.0,38,56,1.47,1,3.5,0.0,6,1,0
2012,28,76,213.0,25.9,10.0,9.0,153,218,70.18,1737,13,5,0,6.0,2.29,104.1,24,137,9.9,7.97,8.13,6.76,173.7,6.0,2.0,1.0,0.0,0.0,31,132,4.26,0,13.2,0.0,0,0,0
2004,32,76,225.0,27.4,5.0,2.0,25,58,43.1,333,1,3,0,1.7,5.17,46.1,4,21,6.5,5.74,3.76,3.18,66.6,2.0,0.0,0.0,0.0,0.0,10,14,1.4,0,2.8,0.0,0,0,0
1996,33,77,212.0,25.1,15.0,15.0,267,464,57.54,2797,12,16,0,2.6,3.45,69.4,19,154,3.9,6.03,4.99,4.48,186.5,3.0,12.0,0.0,2.0,2.0,22,3,0.14,0,0.2,0.0,0,0,0
2005,33,77,238.0,28.2,16.0,16.0,300,499,60.12,3639,23,17,2,4.6,3.41,83.7,49,295,8.9,7.29,6.68,5.55,227.4,9.0,7.0,0.0,4.0,5.0,34,50,1.47,2,3.1,0.0,12,0,0
2009,25,75,226.0,28.2,3.0,1.0,26,51,50.98,259,0,6,0,0.0,11.76,26.1,5,27,8.9,5.08,-0.22,-0.68,86.3,0.0,1.0,0.0,0.0,0.0,9,33,3.67,1,11.0,0.0,6,0,0
2012,27,75,222.0,27.7,10.0,6.0,166,308,53.9,2084,11,11,2,3.6,3.57,72.2,28,169,8.3,6.77,5.87,4.88,208.4,1.0,5.0,0.0,0.0,0.0,19,64,3.37,1,6.4,0.0,6,0,0
1993,23,75,210.0,26.2,16.0,16.0,274,486,56.38,2833,12,17,0,2.5,3.5,67.0,47,235,8.8,5.83,4.75,3.89,177.1,6.0,10.0,0.0,1.0,1.0,68,343,5.04,3,21.4,0.0,18,0,0
2003,31,77,238.0,28.2,16.0,16.0,274,471,58.17,2860,11,12,1,2.3,2.55,73.0,49,371,9.4,6.07,5.39,4.17,178.8,6.0,10.0,0.0,1.0,1.0,24,29,1.21,2,1.8,0.0,12,0,0
1999,31,78,240.0,27.7,2.0,2.0,24,56,42.86,236,1,4,0,1.8,7.14,31.5,6,30,9.7,4.21,1.36,0.74,118.0,0.0,2.0,0.0,0.0,0.0,1,1,1.0,0,0.5,0.0,0,0,0
2016,26,76,237.0,28.8,6.0,1.0,11,26,42.31,131,0,0,0,0.0,0.0,58.3,3,20,10.3,5.04,5.04,3.83,21.8,0.0,1.0,0.0,0.0,0.0,8,22,2.75,0,3.7,0.0,0,0,0
2013,24,79,225.0,25.3,13.0,13.0,247,416,59.38,2608,19,9,0,4.6,2.16,83.9,40,314,8.8,6.27,6.21,4.98,200.6,4.0,9.0,0.0,2.0,2.0,27,37,1.37,0,2.8,0.0,0,0,0
2013,26,76,225.0,27.4,16.0,16.0,243,416,58.41,3197,21,8,0,5.0,1.92,91.6,39,231,8.6,7.69,7.83,6.65,199.8,12.0,4.0,0.0,2.0,3.0,92,524,5.7,4,32.8,0.0,24,0,0
2011,22,77,245.0,29.0,16.0,16.0,310,517,59.96,4051,21,17,1,4.1,3.29,84.5,35,260,6.3,7.84,7.17,6.24,253.2,6.0,10.0,0.0,1.0,1.0,126,706,5.6,14,44.1,0.0,84,1,0
1992,29,75,215.0,26.9,16.0,13.0,202,358,56.42,2486,13,12,3,3.6,3.35,76.2,31,167,8.0,6.94,6.16,5.24,155.4,5.0,8.0,0.0,1.0,1.0,47,272,5.79,1,17.0,0.0,6,0,0
2004,25,72,209.0,28.3,15.0,15.0,262,400,65.5,3159,27,7,0,6.8,1.75,104.8,18,131,4.3,7.9,8.46,7.78,210.6,11.0,4.0,0.0,1.0,2.0,53,85,1.6,2,5.7,0.0,12,1,0
1996,31,75,210.0,26.2,4.0,3.0,54,90,60.0,491,6,1,0,6.7,1.11,92.4,5,42,5.3,5.46,6.29,5.52,122.8,1.0,2.0,0.0,1.0,1.0,12,81,6.75,0,20.3,0.0,0,0,0
2003,26,75,208.0,26.0,15.0,15.0,336,532,63.16,3845,22,22,1,4.1,4.14,81.4,37,288,6.5,7.23,6.19,5.28,256.3,12.0,3.0,0.0,4.0,4.0,29,75,2.59,4,5.0,0.0,24,1,0
2004,23,78,245.0,28.3,6.0,1.0,33,70,47.14,330,1,4,0,1.4,5.71,42.0,4,14,5.4,4.71,2.43,2.11,55.0,0.0,1.0,0.0,0.0,0.0,8,26,3.25,0,4.3,0.0,0,0,0
2018,36,74,228.0,29.3,8.0,7.0,164,246,66.67,2366,17,12,2,6.9,4.88,100.4,14,76,5.4,9.62,8.8,8.04,295.8,2.0,5.0,0.0,0.0,0.0,36,152,4.22,2,19.0,0.0,12,0,0
1989,34,75,216.0,27.0,15.0,15.0,228,405,56.3,3061,14,14,2,3.5,3.46,77.6,40,244,9.0,7.56,6.69,5.54,204.1,11.0,4.0,0.0,2.0,2.0,32,141,4.41,1,9.4,0.0,6,0,0
1998,30,78,240.0,27.7,2.0,2.0,38,75,50.67,452,1,3,1,1.3,4.0,57.2,4,28,5.1,6.03,4.49,3.91,226.0,0.0,2.0,0.0,0.0,0.0,7,30,4.29,0,15.0,0.0,0,0,0
1993,30,77,235.0,27.9,10.0,6.0,130,230,56.52,1797,14,9,0,6.1,3.91,85.7,17,101,6.9,7.81,7.27,6.36,179.7,3.0,3.0,0.0,1.0,1.0,18,74,4.11,0,7.4,0.0,0,0,0
2010,33,76,225.0,27.4,16.0,16.0,324,492,65.85,3900,36,4,0,7.3,0.81,111.0,25,175,4.8,7.93,9.02,8.25,243.8,14.0,2.0,0.0,2.0,3.0,31,30,0.97,1,1.9,0.0,6,1,1
2012,25,76,224.0,27.3,16.0,16.0,328,551,59.53,3702,21,13,2,3.8,2.36,82.6,35,233,6.0,6.72,6.42,5.64,231.4,7.0,8.0,1.0,4.0,3.0,36,124,3.44,1,7.8,0.0,6,0,0
2008,33,76,235.0,28.6,7.0,7.0,109,209,52.15,1216,5,10,1,2.4,4.78,57.8,19,119,8.3,5.82,4.14,3.28,173.7,1.0,6.0,0.0,0.0,0.0,11,69,6.27,0,9.9,0.0,0,0,0
2016,25,75,210.0,26.2,15.0,15.0,357,560,63.75,3937,28,6,0,5.0,1.07,96.7,16,79,2.8,7.03,7.55,7.2,262.5,12.0,3.0,0.0,7.0,7.0,39,70,1.79,0,4.7,0.0,0,1,0
2002,26,75,230.0,28.7,15.0,12.0,275,399,68.92,3120,22,6,0,5.5,1.5,104.2,22,135,5.2,7.82,8.25,7.49,208.0,8.0,4.0,0.0,1.0,2.0,29,49,1.69,2,3.3,0.0,12,0,0
1990,29,72,209.0,28.3,3.0,1.0,51,85,60.0,504,2,2,0,2.4,2.35,74.8,8,62,8.6,5.93,5.34,4.22,168.0,0.0,1.0,0.0,0.0,0.0,5,9,1.8,1,3.0,0.0,6,0,0
1996,29,76,214.0,26.0,8.0,6.0,120,211,56.87,1629,8,4,0,3.8,1.9,86.4,12,77,5.4,7.72,7.63,6.87,203.6,4.0,2.0,0.0,2.0,1.0,12,1,0.08,0,0.1,0.0,0,0,0
1992,27,75,210.0,26.2,12.0,12.0,159,279,56.99,1905,12,13,0,4.3,4.66,72.9,25,177,8.2,6.83,5.59,4.55,158.8,8.0,4.0,0.0,2.0,2.0,45,187,4.16,0,15.6,0.0,0,0,0
2003,25,76,220.0,26.8,16.0,16.0,309,554,55.78,2880,17,22,4,3.1,3.97,63.9,9,55,1.6,5.2,4.03,3.86,180.0,5.0,11.0,0.0,2.0,2.0,30,86,2.87,0,5.4,0.0,0,0,0
2014,33,77,220.0,26.1,16.0,16.0,379,601,63.06,4410,30,14,1,5.0,2.33,92.1,28,187,4.5,7.34,7.29,6.67,275.6,6.0,10.0,0.0,1.0,1.0,12,31,2.58,1,1.9,0.0,6,0,0
1986,26,76,215.0,26.2,5.0,3.0,41,79,51.9,498,2,8,0,2.5,10.13,40.5,5,34,6.0,6.3,2.25,1.71,99.6,1.0,2.0,0.0,0.0,0.0,5,14,2.8,0,2.8,0.0,0,0,0
2010,30,74,230.0,29.5,6.0,6.0,148,213,69.48,1605,11,7,0,5.2,3.29,94.9,7,41,3.2,7.54,7.09,6.68,267.5,1.0,5.0,0.0,0.0,0.0,6,38,6.33,0,6.3,0.0,0,0,0
1999,28,75,237.0,29.6,9.0,6.0,175,288,60.76,2117,9,7,0,3.1,2.43,83.6,28,202,8.9,7.35,6.88,5.63,235.2,2.0,4.0,0.0,2.0,2.0,15,33,2.2,0,3.7,0.0,0,0,0
2010,26,75,219.0,27.4,6.0,5.0,79,143,55.24,857,5,10,1,3.5,6.99,55.6,13,90,8.3,5.99,3.55,2.67,142.8,1.0,4.0,0.0,1.0,1.0,5,25,5.0,0,4.2,0.0,0,0,0
1986,28,73,193.0,25.5,15.0,14.0,225,375,60.0,2921,21,11,0,5.6,2.93,91.0,35,281,8.5,7.79,7.59,6.26,194.7,10.0,4.0,0.0,1.0,1.0,35,122,3.49,1,8.1,0.0,6,0,0
2016,34,77,240.0,28.5,14.0,14.0,328,509,64.44,3819,29,13,0,5.7,2.55,95.4,17,141,3.2,7.5,7.49,6.98,272.8,10.0,4.0,0.0,2.0,2.0,16,14,0.88,1,1.0,0.0,6,1,0
2014,27,76,225.0,27.4,16.0,16.0,289,478,60.46,3369,19,10,1,4.0,2.09,86.4,52,344,9.8,7.05,6.9,5.58,210.6,8.0,8.0,0.0,3.0,2.0,104,639,6.14,1,39.9,0.0,6,0,0
1987,24,76,212.0,25.8,12.0,12.0,223,406,54.93,2786,23,12,0,5.7,2.96,83.0,54,380,11.7,6.86,6.67,5.06,232.2,7.0,5.0,0.0,2.0,3.0,76,505,6.64,3,42.1,0.0,18,0,0
1991,28,77,235.0,27.9,13.0,12.0,166,326,50.92,1994,8,15,1,2.5,4.6,59.0,35,234,9.7,6.12,4.54,3.45,153.4,3.0,9.0,0.0,0.0,0.0,32,101,3.16,0,7.8,0.0,0,0,0
2003,26,76,225.0,27.4,16.0,16.0,317,527,60.15,3620,23,12,1,4.4,2.28,85.9,32,219,5.7,6.87,6.72,5.94,226.3,14.0,2.0,0.0,3.0,5.0,42,63,1.5,1,3.9,0.0,6,0,0
2004,23,77,220.0,26.1,9.0,7.0,95,197,48.22,1043,6,9,0,3.0,4.57,55.4,13,83,6.2,5.29,3.85,3.21,115.9,1.0,6.0,0.0,1.0,1.0,6,35,5.83,0,3.9,0.0,0,0,0
1999,23,74,240.0,30.8,12.0,6.0,106,216,49.07,948,8,7,1,3.7,3.24,60.1,28,204,11.5,4.39,3.67,2.41,79.0,2.0,4.0,0.0,1.0,2.0,47,313,6.66,0,26.1,1.0,2,0,0
1999,26,75,218.0,27.2,3.0,1.0,42,84,50.0,593,4,4,1,4.8,4.76,69.2,5,37,5.6,7.06,5.87,5.12,197.7,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0
2014,28,74,232.0,29.8,9.0,8.0,198,309,64.08,2418,14,11,1,4.5,3.56,88.4,23,151,6.9,7.83,7.13,6.18,268.7,4.0,4.0,0.0,0.0,0.0,34,87,2.56,1,9.7,0.0,6,0,0
2016,39,76,225.0,27.4,12.0,12.0,291,432,67.36,3554,28,2,0,6.5,0.46,112.2,15,87,3.4,8.23,9.31,8.81,296.2,11.0,1.0,0.0,1.0,1.0,28,64,2.29,0,5.3,0.0,0,1,0
2006,23,77,232.0,27.5,15.0,13.0,184,357,51.54,2199,12,13,2,3.4,3.64,66.7,25,129,6.5,6.16,5.19,4.52,146.6,8.0,5.0,0.0,4.0,5.0,83,552,6.65,7,36.8,1.0,44,1,0
1999,30,74,222.0,28.5,16.0,16.0,341,595,57.31,4091,22,23,2,3.7,3.87,74.7,35,223,5.6,6.88,5.88,5.2,255.7,8.0,8.0,0.0,3.0,3.0,28,142,5.07,0,8.9,0.0,0,0,0
2015,27,75,220.0,27.5,16.0,16.0,398,592,67.23,4262,32,13,1,5.4,2.2,97.0,44,251,6.9,7.2,7.29,6.39,266.4,7.0,9.0,0.0,2.0,3.0,44,159,3.61,1,9.9,0.0,6,0,0
2017,33,76,213.0,25.9,15.0,15.0,341,505,67.52,4042,26,5,0,5.1,0.99,104.7,35,207,6.5,8.0,8.59,7.65,269.5,9.0,6.0,0.0,1.0,3.0,60,355,5.92,1,23.7,0.0,6,1,0
2018,37,77,228.0,27.0,16.0,16.0,347,508,68.31,4308,32,12,1,6.3,2.36,105.5,32,204,5.9,8.48,8.68,7.79,269.3,12.0,4.0,0.0,3.0,3.0,18,7,0.39,0,0.4,0.0,0,1,0
1999,29,73,223.0,29.4,14.0,12.0,215,389,55.27,2670,16,12,1,4.1,3.08,77.6,30,168,7.2,6.86,6.3,5.45,190.7,3.0,9.0,0.0,0.0,0.0,63,332,5.27,2,23.7,0.0,12,0,0
1995,23,77,247.0,29.3,15.0,13.0,214,433,49.42,2717,14,19,2,3.2,4.39,61.9,24,150,5.3,6.27,4.95,4.36,181.1,7.0,6.0,0.0,1.0,3.0,42,74,1.76,3,4.9,0.0,18,0,0
2007,24,74,206.0,26.4,9.0,6.0,127,224,56.7,1227,6,6,1,2.7,2.68,69.9,17,101,7.1,5.48,4.81,4.05,136.3,0.0,6.0,0.0,0.0,0.0,7,18,2.57,0,2.0,0.0,0,0,0
2005,25,76,230.0,28.0,11.0,10.0,191,313,61.02,2035,10,7,1,3.2,2.24,81.4,29,205,8.5,6.5,6.13,5.01,185.0,6.0,4.0,0.0,3.0,3.0,19,31,1.63,0,2.8,0.0,0,0,0
2008,26,76,228.0,27.8,15.0,15.0,272,465,58.49,2972,18,12,1,3.9,2.58,79.6,27,160,5.5,6.39,6.0,5.35,198.1,9.0,6.0,0.0,2.0,2.0,24,49,2.04,3,3.3,0.0,18,0,0
1986,27,72,201.0,27.3,10.0,6.0,119,200,59.5,1554,11,8,0,5.5,4.0,85.7,8,56,3.8,7.77,7.07,6.53,155.4,3.0,2.0,1.0,0.0,0.0,15,49,3.27,0,4.9,0.0,0,0,0
1987,28,72,201.0,27.3,13.0,1.0,23,33,69.7,396,5,1,0,15.2,3.03,137.1,3,20,8.3,12.0,13.67,11.97,30.5,1.0,0.0,0.0,0.0,0.0,5,9,1.8,0,0.7,0.0,0,0,0
1998,26,74,219.0,28.1,6.0,5.0,98,172,56.98,1177,7,8,1,4.1,4.65,72.3,11,72,6.0,6.84,5.56,4.84,196.2,3.0,2.0,0.0,1.0,1.0,20,67,3.35,1,11.2,0.0,6,0,0
1997,25,73,218.0,28.8,16.0,16.0,236,440,53.64,3020,21,17,0,4.8,3.86,75.2,20,152,4.3,6.86,6.08,5.48,188.8,11.0,5.0,0.0,4.0,5.0,88,476,5.41,11,29.8,0.0,66,0,0
